position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
15,Hiding in the Crowd: Secrecy Compels Consumer Conformity,lMPEDTPTWKwJ,"D He, Y Jiang, GJ Gorn - Journal of Consumer Research, 2022 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/48/6/1032/6294421,"D He, Y Jiang, GJ Gorn",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,8,impression management
16,"A Multimethod Assessment of Effortful Self-Regulation in Personality Research: Temperamental, Neuropsychological, and Psychophysiological Concomitants",5-PfUGjHc6IJ,SA Dinovo Jr - 2009 - rave.ohiolink.edu,https://rave.ohiolink.edu/etdc/view?acc_num=osu1259076504,SA Dinovo Jr,2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,8,impression management
17,Youth intimate partner abuse: relationship conflict among Australian youth,JVvztKxcFiwJ,E Daff - 2019 - researchbank.swinburne.edu.au,https://researchbank.swinburne.edu.au/items/f1616c67-77c7-43f9-8966-5bbffed61ee6/1/Elizabeth_Daff_Thesis_2.pdf,E Daff,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,8,impression management
18,Positive disposition in the prediction of strategic independence among millennials,SDJhRDByLucJ,"R Konopaske, EG Kirby, SL Kirby - Administrative Sciences, 2017 - mdpi.com",https://www.mdpi.com/239108,"R Konopaske, EG Kirby, SL Kirby",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,8,impression management
19,The effects of implicit and explicit self-control on self-reported aggression,AcFjy32YVowJ,"DA Keatley, V Allom, B Mullan - Personality and Individual Differences, 2017 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0191886916311461,"DA Keatley, V Allom, B Mullan",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,8,impression management
0,A study of emotional maturity and self-control on machiavellianism among office workers.,fwQygH50c2UJ,"SP Shamsudheen, B PD… - Indian Journal of Health & …, 2017 - search.ebscohost.com",http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=22295356&AN=127221573&h=SMfhTiwczLF5oh83NoxkHTMxVv%2FefTnIyLA17eBsYvYi3iUd9Sw%2F2sz3q3j9qgEzSjG21ilVVu4uGFjzxxsnIw%3D%3D&crl=c,"SP Shamsudheen, B PD…",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
1,NARCISSISM VERSUS MACHIAVELLIANISM AND THE ROLE OF SELF CONTROL TOWARDS SOCIAL DESIRABILITY.,IdsiXTtsao8J,"PB GALA, RS CHAUHAN, RA KING - Marketing Management …, 2020 - academia.edu",https://www.academia.edu/download/64794519/MMJ2.pdf,"PB GALA, RS CHAUHAN, RA KING",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
2,"Psychology of self-regulation: Cognitive, affective, and motivational processes",VrT4v4SU6LwJ,"JP Forgas, RF Baumeister, DM Tice - 2011 - taylorfrancis.com",https://www.taylorfrancis.com/books/mono/10.4324/9780203837962/psychology-self-regulation-joseph-forgas-roy-baumeister-dianne-tice,"JP Forgas, RF Baumeister, DM Tice",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
3,Regulatory accessibility and social influences on state self-control,cO06DvGNDF0J,"MR VanDellen, RH Hoyle - Personality and social …, 2010 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167209356302,"MR VanDellen, RH Hoyle",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
4,Self-affirmation and self-control: affirming core values counteracts ego depletion.,-lGayBKTWtoJ,"BJ Schmeichel, K Vohs - Journal of personality and social …, 2009 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037/a0014635,"BJ Schmeichel, K Vohs",2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
5,Examining the energizing effects of humor: The influence of humor on persistence behavior,LwrOCrvtZ1sJ,"D Cheng, L Wang - Journal of Business and Psychology, 2015 - Springer",https://link.springer.com/article/10.1007/s10869-014-9396-z,"D Cheng, L Wang",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
6,Exerting control over allegedly automatic associative processes,IajTp1sAePMJ,"K Fiedler, M Bluemke… - Psychology of self …, 2009 - books.google.com",https://books.google.com/books?hl=en&lr=&id=83qkRG-_vswC&oi=fnd&pg=PA249&dq=%22impression+management%22&ots=FKwsicxgg6&sig=oH4dCY7AOBBmB1sL-uz8x-7R9-8,"K Fiedler, M Bluemke…",2009,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
7,Moral character in the workplace.,EOyWJ2WPaioJ,"TR Cohen, AT Panter, N Turan, L Morse… - Journal of personality …, 2014 - psycnet.apa.org",https://psycnet.apa.org/journals/psp/107/5/943.html?uid=2014-34008-001,"TR Cohen, AT Panter, N Turan, L Morse…",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
8,The Michelangelo phenomenon in close relationships,EoskgHbTXZ4J,"CE Rusbult, M Kumashiro, SL Stocker… - On building, defending …, 2005 - books.google.com",https://books.google.com/books?hl=en&lr=&id=HiJ5AgAAQBAJ&oi=fnd&pg=PA1&dq=%22impression+management%22&ots=uS8W3I1e3n&sig=d0QL_-Sr5Fg985EFWeNozHmK2B8,"CE Rusbult, M Kumashiro, SL Stocker…",2005,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
9,Development and Validation of the Positive Affect Reduction Scale,UIbqpe0d9RcJ,BK Randazzo - 2015 - search.proquest.com,https://search.proquest.com/openview/36bf645f4e774eb2b8c7a65257fbcb70/1?pq-origsite=gscholar&cbl=18750,BK Randazzo,2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
10,The effect of construal level on consumers' anticipated (un) ethical behavior: Hypothesis and observed empirical findings,0DHpn3DTNE0J,NB Amaral - 2013 - search.proquest.com,https://search.proquest.com/openview/bf60d3b8978520df87b77a792c65bf56/1?pq-origsite=gscholar&cbl=18750,NB Amaral,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
11,Using Trait Self-Distancing to Predict Affective States,MIQkyLKc_C0J,J Ducas - 2014 - search.proquest.com,https://search.proquest.com/openview/9f0601b67e391f3d5ae30839f0f2ee4b/1?pq-origsite=gscholar&cbl=18750&diss=y,J Ducas,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
12,Rude and inappropriate: The role of self-control in following social norms,KHX6LtN1CGQJ,"A DeBono, D Shmueli… - Personality and Social …, 2011 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167210391478,"A DeBono, D Shmueli…",2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
13,"No Diet, No Problem: Social Judgments of Consumers' Indulgences",F2O7Fj7SyqQJ,"G Durso, K Haws - ACR North American Advances, 2020 - acrwebsite.org",https://www.acrwebsite.org/volumes/v48/acr_vol48_2661304.pdf,"G Durso, K Haws",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
14,Customizing Algorithmic Recommendations to Actual and Ideal Preferences,Xy8DzxHFDrMJ,"P Khambatta, S Mariadassou, JI Morris… - ACR North American …, 2020 - acrwebsite.org",https://www.acrwebsite.org/volumes/v48/acr_vol48_2661305.pdf,"P Khambatta, S Mariadassou, JI Morris…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
15,To Look Good Or to Be Good? Holding (But Hiding) Viceful Motivations For Health Goals,VPQvVpwOzPgJ,"S Lin, K Woolley, P Liu - ACR North American Advances, 2020 - acrwebsite.org",https://www.acrwebsite.org/volumes/v48/acr_vol48_2661303.pdf,"S Lin, K Woolley, P Liu",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
16,The Motivating Power of Streaks: Incentivizing Streaks Increases Engagement in Effortful Tasks,YN5CxXSsLvUJ,"K Mehr, J Silverman, M Sharif, A Barasch… - ACR North American …, 2020 - acrwebsite.org",https://www.acrwebsite.org/volumes/v48/acr_vol48_2661306.pdf,"K Mehr, J Silverman, M Sharif, A Barasch…",2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
17,Modelling Affect Regulation Dynamics (MARDY): A computational simulation of affect change,scXKF3j_1hkJ,D Cameron - 2013 - etheses.whiterose.ac.uk,https://etheses.whiterose.ac.uk/3255/1/DC_thesis.pdf,D Cameron,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
18,Muslim experiential religiousness: Spirituality relationships with psychological and religious adjustment in Iran,-USoq7lRZuMJ,"N Ghorbani, PJ Watson, M Madani… - Journal of Spirituality in …, 2016 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/19349637.2016.1162676,"N Ghorbani, PJ Watson, M Madani…",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
19,Acting on Limited Resources: The Interactive Effects of Self‐Regulatory Depletion and Individual Differences,PcD4RMNjDIQJ,"CN DeWall, RF Baumeister, DR Schurtz… - … of Personality and …, 2010 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781444318111#page=253,"CN DeWall, RF Baumeister, DR Schurtz…",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,9,impression management
0,"Are close friends the enemy? Online social networks, self-esteem, and self-control",AONhlrHTGokJ,"K Wilcox, AT Stephen - Journal of Consumer research, 2013 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/40/1/90/1792313,"K Wilcox, AT Stephen",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
1,"More depleted, speak up more? A daily examination of the benefit and cost of depletion for voice behavior and voice endorsement",onJS-Kif3a4J,"CF Lam, HH Johnson, LJ Song, W Wu… - Journal of …, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/job.2620,"CF Lam, HH Johnson, LJ Song, W Wu…",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
2,An investigation on creativity performance in the context of leadership styles and individual entrepreneurship,v444k6W5WfgJ,"F SÖZBİLİR - Business & Management Studies: An International …, 2019 - bmij.org",https://www.bmij.org/index.php/1/article/view/1304,F SÖZBİLİR,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
3,The Effect of Construal Level on Consumers' Anticipated (Un) Ethical Behavior,WTo6-rVrdXcJ,N Amaral - 2013 - conservancy.umn.edu,https://conservancy.umn.edu/handle/11299/174870,N Amaral,2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
4,The Influence of Face Loss on Impulse Buying: An Experimental Study,2-KHQmiXXvcJ,"G Sun, X Han, H Wang, J Li, W Wang - Frontiers in Psychology, 2021 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fpsyg.2021.700664/full,"G Sun, X Han, H Wang, J Li, W Wang",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
5,"Curiosity protects against interpersonal aggression: Cross‐sectional, daily process, and behavioral evidence",nuQh4of3pt4J,"TB Kashdan, CN DeWall, RS Pond… - Journal of …, 2013 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-6494.2012.00783.x,"TB Kashdan, CN DeWall, RS Pond…",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
6,Self-regulation and social influence: a limited-resource account of resisting and yielding to persuasion,dtONT40c4BIJ,L Janssen - 2010 - psyblog.nl,http://www.psyblog.nl/wp-content/uploads/2011/04/Binnenwerk_proefschrift_Loes_Janssen-08-02_final-version.pdf,L Janssen,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
7,Healthy eating habits protect against temptations,XOAElw8SlgsJ,"PY Lin, W Wood, J Monterosso - Appetite, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S019566631530088X,"PY Lin, W Wood, J Monterosso",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
8,The role of self-regulation in social relations of persons with intellectual disabilities,dWNoF6MOuk4J,"B Dučić, S Kaljača, M Radić-Šestić… - Beogradska …, 2012 - rfasper.fasper.bg.ac.rs",http://rfasper.fasper.bg.ac.rs/handle/123456789/645,"B Dučić, S Kaljača, M Radić",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
9,Psychological flexibility as a fundamental aspect of health,ppKCR1xb8q8J,"TB Kashdan, J Rottenberg - Clinical psychology review, 2010 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0272735810000413,"TB Kashdan, J Rottenberg",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
10,The relationship between mindfulness and specific workplace outcomes,OUQneW6xAlQJ,NKM Witschel - 2019 - open.uct.ac.za,https://open.uct.ac.za/handle/11427/30838,NKM Witschel,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
11,The unit size effect of indulgent food: How eating smaller sized items signals impulsivity and makes consumers eat less,e_LRkUOb5QgJ,"E Van Kleef, C Kavvouris, HCM van Trijp - Psychology & health, 2014 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/08870446.2014.909426,"E Van Kleef, C Kavvouris, HCM van Trijp",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,10,impression management
