"source","Doctype","Article.Title","Authors","Journal.Book","Year","search_string","DOI","URL","Title_cleaned"
"Google Scholar",NA,"Inhibition tasks are not associated with a variety of behaviours in college students","CD Gunten, BD Bartholow…","CD Gunten, BD Bartholow… - European journal of …, 2020 - journals.sagepub.com","2020","marlowe-crowne",NA,"https://journals.sagepub.com/doi/abs/10.1002/per.2250","inhibitiontasksarenotassociatedwithavarietyofbehavioursincollegestudents"
"Google Scholar",NA,"Characterizing the role of impulsivity in costly, reactive aggression using a novel paradigm","KL Meidenbauer, KW Choe, A Bakkour, M Inzlicht…","KL Meidenbauer, KW Choe, A Bakkour, M Inzlicht… - 2021 - psyarxiv.com","2021","marlowe-crowne",NA,"https://psyarxiv.com/kw3by/","characterizingtheroleofimpulsivityincostlyreactiveaggressionusinganovelparadigm"
"Google Scholar",NA,"How self-control influences Thai women's aggression: The moderating role of moral disengagement","C Thummanond, K Maneesri","C Thummanond, K Maneesri - Kasetsart Journal of Social …, 2020 - so04.tci-thaijo.org",NA,"marlowe-crowne",NA,"https://so04.tci-thaijo.org/index.php/kjss/article/view/247522","howselfcontrolinfluencesthaiwomensaggressionthemoderatingroleofmoraldisengagement"
"Google Scholar",NA,"Understanding speculative investment behavior in the Bitcoin context from a dual-systems perspective","HS Ryu, KS Ko","HS Ryu, KS Ko - Industrial Management & Data Systems, 2019 - emerald.com","2019","marlowe-crowne",NA,"https://www.emerald.com/insight/content/doi/10.1108/IMDS-10-2018-0441/full/html","understandingspeculativeinvestmentbehaviorinthebitcoincontextfromadualsystemsperspective"
"Google Scholar",NA,"Does self-regulation mediate the relationship between locus of control and resiliency related outcomes?","AJ McGregor","AJ McGregor - 2018 - ir.lib.uwo.ca","2018","marlowe-crowne",NA,"https://ir.lib.uwo.ca/etd/5701/","doesselfregulationmediatetherelationshipbetweenlocusofcontrolandresiliencyrelatedoutcomes"
"Google Scholar",NA,"Assessment of the Sailor Evaluation Tool (SET)","NL Shattuck, P Matsangas","NL Shattuck, P Matsangas - 2018 - apps.dtic.mil","2018","marlowe-crowne",NA,"https://apps.dtic.mil/sti/citations/AD1073573","assessmentofthesailorevaluationtoolset"
"Google Scholar",NA,"A Qualitative Examination of the Relationship Attachment Model (RAM) with Married Individuals","MC Van Epp","MC Van Epp - 2013 - rave.ohiolink.edu","2013","marlowe-crowne",NA,"https://rave.ohiolink.edu/etdc/view?acc_num=akron1365099833","aqualitativeexaminationoftherelationshipattachmentmodelramwithmarriedindividuals"
"Google Scholar",NA,"Self-Control Motivation and Capacity Scale: A new measure of multiple facets of self-control","A Papova","A Papova - 2016 - search.proquest.com","2016","marlowe-crowne",NA,"https://search.proquest.com/openview/4f578556bfc18b93d4326c5178a2298a/1?pq-origsite=gscholar&cbl=18750","selfcontrolmotivationandcapacityscaleanewmeasureofmultiplefacetsofselfcontrol"
"Google Scholar",NA,"Integrating States, Traits, and a Dual-process Approach with Criminal Decision-making Literature: Theoretical and Methodological Advancements","W McClanahan","W McClanahan - 2021 - repository.cam.ac.uk","2021","marlowe-crowne",NA,"https://www.repository.cam.ac.uk/handle/1810/317463","integratingstatestraitsandadualprocessapproachwithcriminaldecisionmakingliteraturetheoreticalandmethodologicaladvancements"
"Google Scholar",NA,"The origins of Child Sexual Abuse: An analysis of developmental and situational factors","NK McKillop","NK McKillop - Unpublished Doctorate thesis, 2011 - research-repository.griffith.edu.au","2011","marlowe-crowne",NA,"https://research-repository.griffith.edu.au/bitstream/handle/10072/366213/McKillop_2012_02Thesis.pdf?sequence=1","theoriginsofchildsexualabuseananalysisofdevelopmentalandsituationalfactors"
"Google Scholar",NA,"Shyness, self-esteem, and loneliness as causes of FA: The moderating effect of low self-control","M Iranmanesh, B Foroughi, D Nikbin, SS Hyun","M Iranmanesh, B Foroughi, D Nikbin, SS Hyun - Current Psychology, 2021 - Springer","2021","marlowe-crowne",NA,"https://link.springer.com/article/10.1007/s12144-019-00465-w","shynessselfesteemandlonelinessascausesoffathemoderatingeffectoflowselfcontrol"
"Google Scholar",NA,"The role of motivation in self-regulation: culture and relational self construal as predictors of accommodation in romantic relationships","S Mann","S Mann - 2009 - mspace.lib.umanitoba.ca","2009","marlowe-crowne",NA,"https://mspace.lib.umanitoba.ca/bitstream/handle/1993/21506/Mann_The_role.pdf?sequence=1","theroleofmotivationinselfregulationcultureandrelationalselfconstrualaspredictorsofaccommodationinromanticrelationships"
"Google Scholar",NA,"The Regulatory Effect of Awe: Awe Predicts Enhanced Ability to Resist Food Indulgence","Y Zhaoliang","Y Zhaoliang - 2021 - search.proquest.com","2021","marlowe-crowne",NA,"https://search.proquest.com/openview/1554ed064de1b05ba00cafdfb74d6fad/1?pq-origsite=gscholar&cbl=2026366&diss=y","theregulatoryeffectofaweawepredictsenhancedabilitytoresistfoodindulgence"
"Google Scholar",NA,"Working from home during the COVID‐19 crisis: How self‐control strategies elucidate employees' job performance","ES Troll, L Venz, F Weitzenegger…","ES Troll, L Venz, F Weitzenegger… - Applied …, 2021 - Wiley Online Library","2021","marlowe-crowne",NA,"https://iaap-journals.onlinelibrary.wiley.com/doi/abs/10.1111/apps.12352","workingfromhomeduringthecovidcrisishowselfcontrolstrategieselucidateemployeesjobperformance"
"Google Scholar",NA,"Taking the long view: Implications of individual differences in temporal distancing for affect, stress reactivity, and well-being.","E Bruehlman","E Bruehlman-Senecal, Ö Ayduk… - Journal of Personality and …, 2016 - psycnet.apa.org","2016","marlowe-crowne",NA,"https://psycnet.apa.org/doiLanding?doi=10.1037%2Fpspp0000103","takingthelongviewimplicationsofindividualdifferencesintemporaldistancingforaffectstressreactivityandwellbeing"
"Google Scholar",NA,"Locus of Control, Stress, and Tenure: Predicting a Police Officer's Capacity to Self-Regulate","MJM Mendiola","MJM Mendiola - 2021 - search.proquest.com","2021","marlowe-crowne",NA,"https://search.proquest.com/openview/46e27a4a6d19dbfbc028dd9a53caacc5/1?pq-origsite=gscholar&cbl=18750&diss=y","locusofcontrolstressandtenurepredictingapoliceofficerscapacitytoselfregulate"
"Google Scholar",NA,"Evaluating the Big Five as an organizing framework for commonly used psychological trait scales.","TF Bainbridge, SG Ludeke…","TF Bainbridge, SG Ludeke… - Journal of personality and …, 2022 - psycnet.apa.org","2022","marlowe-crowne",NA,"https://psycnet.apa.org/doiLanding?doi=10.1037/pspp0000395","evaluatingthebigfiveasanorganizingframeworkforcommonlyusedpsychologicaltraitscales"
"Google Scholar",NA,"Not All Forms Of Misbehavior Are Created Equal: Perpetrator Personality And Differential Relationships With CWBs.","CB Bragg","CB Bragg - 2015 - rave.ohiolink.edu","2015","marlowe-crowne",NA,"https://rave.ohiolink.edu/etdc/view?acc_num=wright1440185224","notallformsofmisbehaviorarecreatedequalperpetratorpersonalityanddifferentialrelationshipswithcwbs"
"Google Scholar",NA,"Investigating the Stress-and-coping Model of Self-forgiveness, Self-compassion, Affect and Psychological Health","P Maynard","P Maynard - 2019 - openrepository.aut.ac.nz","2019","marlowe-crowne",NA,"http://openrepository.aut.ac.nz/handle/10292/12968","investigatingthestressandcopingmodelofselfforgivenessselfcompassionaffectandpsychologicalhealth"
"Google Scholar",NA,"Vers un approfondissement de l'évaluation des états mentaux: Exploration de leurs propriétés et répercussions","G Beaulieu","G Beaulieu-Pelletier - 2012 - search.proquest.com","2012","marlowe-crowne",NA,"https://search.proquest.com/openview/70a40dabc2465429e630cdfba5513c54/1?pq-origsite=gscholar&cbl=18750","versunapprofondissementdelvaluationdestatsmentauxexplorationdeleurspropritsetrpercussions"
"Google Scholar",NA,"Approach motivation gives rise to meaning in life","A Elnakouri","A Elnakouri - 2018 - uwspace.uwaterloo.ca","2018","marlowe-crowne",NA,"https://uwspace.uwaterloo.ca/handle/10012/13813","approachmotivationgivesrisetomeaninginlife"
"Google Scholar",NA,"Personality matters: Relevance and assessment of personality characteristics","M Kankaraš","M Kankaraš - 2017 - oecd-ilibrary.org","2017","marlowe-crowne",NA,"https://www.oecd-ilibrary.org/education/personality-matters_8a294376-en;jsessioni","personalitymattersrelevanceandassessmentofpersonalitycharacteristics"
"Google Scholar",NA,"How to tie a construct to indicators: Guidelines for valid measurement","SP Zwanenburg","SP Zwanenburg - 2015 - core.ac.uk","2015","marlowe-crowne",NA,"https://core.ac.uk/download/pdf/301367531.pdf","howtotieaconstructtoindicatorsguidelinesforvalidmeasurement"
"Google Scholar",NA,"Estudo de validação da Escala de Baixo Autocontrolo numa amostra de adultos da população forense","ÂRL Abreu","ÂRL Abreu - 2021 - estudogeral.sib.uc.pt","2021","marlowe-crowne",NA,"https://estudogeral.sib.uc.pt/handle/10316/99279","estudodevalidaodaescaladebaixoautocontrolonumaamostradeadultosdapopulaoforense"
"Google Scholar",NA,"Self-compassion and self-forgiveness as mediated by rumination, shame-proneness, and experiential avoidance: implications for mental and physical health","EC Williams","EC Williams - 2015 - search.proquest.com","2015","marlowe-crowne",NA,"https://search.proquest.com/openview/c106ff058282798fb1f2cdb8496f3ff9/1?pq-origsite=gscholar&cbl=18750","selfcompassionandselfforgivenessasmediatedbyruminationshamepronenessandexperientialavoidanceimplicationsformentalandphysicalhealth"
"Google Scholar",NA,"A model towards commitment: the role of irrational relationship beliefs, knowledge of warning signs, relationship confidence and satisfaction","Ç Köksal","Ç Köksal - 2019 - open.metu.edu.tr","2019","marlowe-crowne",NA,"https://open.metu.edu.tr/bitstream/handle/11511/43758/index.pdf","amodeltowardscommitmenttheroleofirrationalrelationshipbeliefsknowledgeofwarningsignsrelationshipconfidenceandsatisfaction"
"Google Scholar",NA,"The preference for moderation scale","A Drolet, MF Luce, L Jiang, BC Rossi…","A Drolet, MF Luce, L Jiang, BC Rossi… - Journal of Consumer …, 2021 - academic.oup.com","2021","marlowe-crowne",NA,"https://academic.oup.com/jcr/article-abstract/47/6/831/5890486","thepreferenceformoderationscale"
"Google Scholar",NA,"The role of religiosity in ethical decision-making: A study on Islam and the Malaysian workplace","R Sulaiman, P Toulson, D Brougham, F Lempp…","R Sulaiman, P Toulson, D Brougham, F Lempp… - Journal of Business …, 2021 - Springer","2021","marlowe-crowne",NA,"https://link.springer.com/article/10.1007/s10551-021-04836-x","theroleofreligiosityinethicaldecisionmakingastudyonislamandthemalaysianworkplace"
"Google Scholar",NA,"귀인피드백이 마인드셋 (mindset), 그릿 (grit), 자기조절력에 따라 학업성취에 미치는 영향","박준수","박준수 - 2017 - s-space.snu.ac.kr","2017","marlowe-crowne",NA,"https://s-space.snu.ac.kr/handle/10371/127930","mindsetgrit"
"Google Scholar",NA,"Using a Model of Emotional Self-Efficacy in Predicting Work Outcomes","CW Roman","CW Roman - 2018 - search.proquest.com","2018","marlowe-crowne",NA,"https://search.proquest.com/openview/64642a2f4b6637a63a8fe57704f70b3f/1?pq-origsite=gscholar&cbl=18750","usingamodelofemotionalselfefficacyinpredictingworkoutcomes"
"Google Scholar",NA,"Kişilerarası Güçler Envanteri'nin (Inventory of Interpersonal Strengths) Türk üniversite öğrencilerine uyarlanması: Dilsel eşdeğerlik, geçerlik ve güvenirlik çalışması","I Tekin","I Tekin - 2012 - search.proquest.com","2012","marlowe-crowne",NA,"https://search.proquest.com/openview/555fb5ee256e8a3e20b9955f840c2415/1?pq-origsite=gscholar&cbl=2026366&diss=y","kiilerarasglerenvanterinininventoryofinterpersonalstrengthstrkniversiterencilerineuyarlanmasdilseledeerlikgeerlikvegvenirlikalmas"
"Google Scholar",NA,"DE ROL VAN MODERATOREN IN DE RELATIE TUSSEN INHIBITIECONTROLE EN EETGEDRAG BIJ ADOLESCENTEN","C Deboosere","C Deboosere - libstore.ugent.be",NA,"marlowe-crowne",NA,"https://libstore.ugent.be/fulltxt/RUG01/002/376/921/RUG01-002376921_2017_0001_AC.pdf","derolvanmoderatoreninderelatietusseninhibitiecontroleeneetgedragbijadolescenten"
"Google Scholar",NA,"Evaluating the predictive validity of the global competencies inventory for determining global leadership outcomes","ET Le","ET Le - 2016 - search.proquest.com","2016","marlowe-crowne",NA,"https://search.proquest.com/openview/ab8cc8fddedb936a2bb3daa36b3df47a/1?pq-origsite=gscholar&cbl=18750","evaluatingthepredictivevalidityoftheglobalcompetenciesinventoryfordetermininggloballeadershipoutcomes"
"Google Scholar",NA,"Evaluación de fortalezas humanas en estudiantes de la Universidad Complutense de Madrid y diferencias de sexo: Relación con salud, resiliencia y rendimiento …","M Ovejero Bruna","M Ovejero Bruna - 2018 - eprints.ucm.es","2018","marlowe-crowne",NA,"https://eprints.ucm.es/id/eprint/49808/","evaluacindefortalezashumanasenestudiantesdelauniversidadcomplutensedemadridydiferenciasdesexorelacinconsaludresilienciayrendimiento"
"Google Scholar",NA,"Hard Work Beats Talent, Unless Talent Works Hard: Exploring the Relationship Between Self-Efficacy and Sales Performance","MS Amin","MS Amin - 2020 - search.proquest.com","2020","marlowe-crowne",NA,"https://search.proquest.com/openview/52ba443cf7696b70a6da8e2fc08f40c1/1?pq-origsite=gscholar&cbl=18750&diss=y","hardworkbeatstalentunlesstalentworkshardexploringtherelationshipbetweenselfefficacyandsalesperformance"
"Google Scholar",NA,"Forgiveness in leader-member exchange (LMX) relationships: A multi-study examination of mediating and moderating mechanisms","A Radulovic","A Radulovic - 2017 - publications.aston.ac.uk","2017","marlowe-crowne",NA,"http://publications.aston.ac.uk/id/eprint/30856/","forgivenessinleadermemberexchangelmxrelationshipsamultistudyexaminationofmediatingandmoderatingmechanisms"
"Google Scholar",NA,"The influence of self-control and social status on self-deception","M Ren, B Zhong, W Fan, H Dai, B Yang…","M Ren, B Zhong, W Fan, H Dai, B Yang… - Frontiers in …, 2018 - frontiersin.org","2018","self-deceptive enhancement",NA,"https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01256/full","theinfluenceofselfcontrolandsocialstatusonselfdeception"
"Google Scholar",NA,"Fearing failure: Grandiose narcissism, vulnerable narcissism, and emotional reactivity in children","KL Derry, JL Ohan, DM Bayliss","KL Derry, JL Ohan, DM Bayliss - Child development, 2020 - Wiley Online Library","2020","self-deceptive enhancement",NA,"https://srcd.onlinelibrary.wiley.com/doi/abs/10.1111/cdev.13264","fearingfailuregrandiosenarcissismvulnerablenarcissismandemotionalreactivityinchildren"
"Google Scholar",NA,"DRAINING FOR SOME BUT NOT FOR ALL–PERSON-JOB FIT AS A MODERATOR TO THE EFFECTS OF EMOTIONAL LABOR ON STRAIN","MN Bechtoldt, S Rohrmann","MN Bechtoldt, S Rohrmann - HANDBOOK OF PSYCHOLOGY OF …, 2013 - researchgate.net","2013","self-deceptive enhancement",NA,"https://www.researchgate.net/profile/E-Schellenberg/publication/286172196_Music_The_language_of_emotion/links/5c7ad1bb299bf1268d333872/Music-The-language-of-emotion.pdf#page=115","drainingforsomebutnotforallpersonjobfitasamoderatortotheeffectsofemotionallaboronstrain"
